Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Sample_142,0.6194783,0.43578553,0.71577376,0.742348,0.7230132,0.51067305,0.71233374,0.3071343,0.7511747,0.58703434,0.57873344,0.43285406,0.6448963,0.6939287,0.48542124,0.774238,0.49681592,0.53814363,0.65056264,0.5089661,0.64023125,0.33083072,0.5919998,0.60053176,0.61972284,0.685779,0.6654447,0.40042445,0.40138865,0.48596781,0.6731463,0.7312639,0.5760462,0.25081012,0.4604274,0.7440828,0.7285458,0.6625925,0.56959116,0.30993763,0.6861727,0.41105658,0.30993113,0.77034426,0.4787727,0.5761684,0.5823965,0.6404565,0.25032693,0.5577152,0.45157218,0.69378376,0.38015202,0.30853844,0.5749148,0.7852429,0.6975597,0.5154437,0.3349559,0.6669846,0.6781994,0.5407598,0.74633086,0.55554575,0.37196437,0.39277995,0.65533274,0.5859618,0.8368503,0.6356888,0.58967364,0.5128979,0.2932722,0.33651978,0.77044207,0.7658247,0.21625175,0.24895507,0.48222655,0.6105878,0.6912246,0.73970383,0.47958824,0.85822105,0.69399744,0.61671144,0.4863639,0.40764424,0.4901641,0.57834315,0.2542256,0.49996376,0.6152808,0.4766816,0.33417204,0.34402937,0.6550287,0.34990925,0.5614371,0.4176529
Sample_143,0.42870915,0.6100997,0.5849576,0.2867017,0.7324822,0.3762616,0.68649876,0.36791897,0.61634094,0.658254,0.5136353,0.32197848,0.7486459,0.7403141,0.4908687,0.3125329,0.56637037,0.4590521,0.40609986,0.20819557,0.36069927,0.55700004,0.8451646,0.75165284,0.53884614,0.6612618,0.32979012,0.69354934,0.71550983,0.6826893,0.5450169,0.42697,0.55243766,0.5937071,0.84369063,0.5337336,0.56421304,0.5834502,0.72526234,0.7627241,0.65527695,0.5910301,0.5445588,0.7330991,0.59022725,0.6042873,0.38776472,0.46924746,0.4895193,0.6471001,0.62764573,0.7914927,0.5789132,0.50672925,0.3431217,0.5593877,0.31234032,0.58952177,0.40570283,0.42053306,0.48820266,0.68900484,0.4809318,0.27601856,0.53182393,0.48620766,0.36050105,0.28060716,0.4927343,0.3961049,0.7190499,0.59315926,0.42685166,0.67540383,0.79983395,0.62946355,0.42282742,0.4037341,0.56636775,0.80367005,0.55551535,0.6448445,0.3732376,0.71641624,0.4169199,0.28987712,0.6017977,0.3077066,0.68318105,0.54421055,0.322762,0.7520973,0.6021662,0.8307079,0.27065557,0.6733489,0.63939315,0.73001134,0.63025045,0.6360198
Sample_144,0.61238354,0.3826723,0.79067814,0.5860154,0.6601776,0.47340906,0.5580206,0.68084127,0.7629274,0.7045377,0.26937288,0.72451633,0.61904806,0.4716127,0.64854896,0.5138118,0.5685998,0.53108704,0.43713886,0.392514,0.7768919,0.52713704,0.555191,0.6483894,0.5480168,0.72974986,0.33951882,0.77844346,0.3514997,0.29811332,0.53590894,0.6754039,0.5710482,0.38056618,0.7387037,0.53770643,0.3993006,0.38375455,0.4514438,0.6391767,0.6851888,0.2709221,0.4661377,0.6014764,0.47564456,0.75535935,0.40481305,0.55395925,0.7855284,0.45959458,0.62851316,0.48244235,0.7714071,0.6049731,0.54051954,0.31897718,0.78082085,0.6688062,0.2864329,0.2542082,0.43488938,0.33687982,0.46589118,0.40285325,0.68941003,0.75447994,0.6796615,0.6430827,0.7634375,0.3655116,0.7104275,0.69179755,0.6675877,0.73238456,0.5175038,0.63147783,0.5635731,0.29789683,0.44809505,0.8173666,0.5223825,0.7231064,0.58114535,0.6822936,0.3947581,0.6111248,0.44628975,0.72873205,0.6127407,0.6887923,0.3432179,0.71524477,0.55157673,0.43886694,0.45753667,0.6227413,0.5264536,0.31230247,0.70825374,0.7631698
Sample_145,0.3919212,0.56577367,0.24709661,0.6753302,0.5951683,0.39898717,0.7399229,0.27973366,0.6485445,0.30730993,0.38912687,0.3079365,0.68688184,0.5342171,0.7788105,0.72459096,0.74317205,0.63451535,0.27236217,0.6420915,0.36033428,0.6991424,0.5472126,0.36037865,0.47485867,0.72249997,0.76615345,0.6657308,0.54203564,0.3925277,0.7482938,0.776917,0.4689253,0.29988527,0.38700083,0.5231836,0.6458217,0.5307125,0.52874565,0.5889828,0.57884115,0.765861,0.3883374,0.6445586,0.7390381,0.45465425,0.719397,0.63355833,0.71751165,0.54339504,0.7526148,0.4289967,0.84121084,0.57583576,0.37069893,0.5209504,0.5606686,0.65949726,0.38650516,0.79692304,0.7120635,0.24933022,0.53770244,0.42907405,0.3315268,0.6523837,0.8026252,0.64802235,0.8161774,0.60386586,0.79746807,0.32917756,0.43245614,0.24062826,0.25892627,0.61464596,0.6618563,0.42324772,0.283046,0.47888488,0.37134346,0.55161834,0.67754406,0.7564984,0.6349767,0.769157,0.6149147,0.49657327,0.44822335,0.61516774,0.24967177,0.67228377,0.6529059,0.55742043,0.55048627,0.3636551,0.6392319,0.78680706,0.71329105,0.43810675
Sample_146,0.597212,0.30214322,0.5621379,0.37015885,0.5000194,0.7517867,0.70777,0.61463463,0.7471497,0.43897685,0.3913023,0.75190324,0.54455304,0.7445406,0.7664713,0.37610918,0.50884897,0.7855276,0.6484124,0.68373084,0.40422538,0.35054126,0.58617055,0.24976307,0.45672995,0.7511816,0.65377754,0.6146365,0.62485534,0.25722843,0.5698745,0.6891114,0.7198503,0.29026836,0.8351588,0.28932574,0.36121774,0.6908353,0.4382636,0.7278601,0.6177114,0.6353665,0.2743138,0.6374383,0.32240406,0.35267287,0.27877876,0.3558151,0.5607604,0.41816214,0.72263694,0.551922,0.561808,0.25622717,0.8129848,0.534277,0.71486986,0.7622536,0.57232785,0.7820758,0.7987379,0.6158056,0.68815225,0.36417446,0.46075106,0.7483943,0.75474304,0.40396875,0.5636383,0.57385087,0.613084,0.33840838,0.5269401,0.6830585,0.6418345,0.43450946,0.65478927,0.6929029,0.50132877,0.7855659,0.755311,0.3809111,0.44038826,0.5843834,0.6394063,0.503706,0.6706177,0.70958626,0.5123064,0.4081641,0.57514954,0.7533024,0.48692915,0.4837985,0.6029265,0.68716186,0.3501982,0.5248999,0.5156986,0.6585918
Sample_147,0.5135286,0.47142974,0.63512075,0.6296502,0.73894423,0.5760336,0.7449217,0.38824302,0.623557,0.42502737,0.3189052,0.5846085,0.37795502,0.4433589,0.8062109,0.3382414,0.5807448,0.36790863,0.6589824,0.72464556,0.61555016,0.468252,0.63833785,0.51696634,0.41018367,0.40950745,0.33115706,0.7297335,0.6966425,0.40551576,0.43504912,0.7101453,0.18659091,0.5828303,0.6404508,0.72031826,0.6731198,0.33482474,0.5661905,0.5366632,0.5686308,0.6454003,0.5974211,0.54652715,0.6109436,0.4325536,0.5350723,0.4380058,0.61230403,0.6340415,0.37614012,0.31888187,0.5683304,0.27938318,0.5765412,0.48417556,0.7178147,0.76682127,0.5113976,0.35043153,0.64454895,0.4061057,0.268304,0.63541466,0.6941147,0.5164093,0.66996896,0.53737503,0.6279924,0.5127289,0.7867081,0.47577518,0.765998,0.3629149,0.5235253,0.5057011,0.5866832,0.46158844,0.46467796,0.81325233,0.7164454,0.74779016,0.28964338,0.66152805,0.51789886,0.65973616,0.635061,0.5877375,0.6800676,0.6452038,0.4278251,0.50312406,0.70340884,0.65971196,0.5652503,0.59380543,0.60444295,0.77024895,0.73670906,0.75390524
Sample_148,0.49572128,0.45733884,0.6233857,0.7724697,0.23483264,0.45922312,0.27424845,0.3485207,0.7236689,0.72423625,0.79111654,0.7767754,0.582168,0.4070049,0.38074318,0.6210088,0.6379627,0.62334156,0.4198804,0.46289867,0.414702,0.76040816,0.8173401,0.2737053,0.6741657,0.46788973,0.7461261,0.7036958,0.6196782,0.76433206,0.56551814,0.71901745,0.5871111,0.2505155,0.60555196,0.380355,0.48317578,0.63093793,0.24219109,0.35475034,0.7329631,0.66713166,0.32620347,0.5857442,0.47536743,0.37687606,0.6030742,0.47056386,0.40731388,0.6339174,0.40756348,0.49771017,0.7011281,0.52945065,0.6906952,0.7237042,0.25313634,0.6458664,0.6865983,0.37532496,0.6153427,0.7595517,0.72058684,0.674214,0.40024704,0.68468916,0.7096336,0.6500991,0.6867618,0.677791,0.7494581,0.7380086,0.82155824,0.71118534,0.3684786,0.7017357,0.53871626,0.3567859,0.5545589,0.50448114,0.38188776,0.51338524,0.5293714,0.5940553,0.2771985,0.43913984,0.31875437,0.67223036,0.5800971,0.56022704,0.43432468,0.6704552,0.5330702,0.66879493,0.24494752,0.7742621,0.65033996,0.6674737,0.5789856,0.47778732
Sample_149,0.7091967,0.45134062,0.6623489,0.44842306,0.5465277,0.7202451,0.36686543,0.33026707,0.5551883,0.44708782,0.42987525,0.7080655,0.430394,0.5571505,0.44412914,0.32819274,0.5087595,0.6557929,0.21314639,0.6447629,0.42121327,0.71995425,0.69228804,0.22993957,0.38265577,0.5553998,0.5515628,0.7611932,0.7371651,0.59127325,0.5083158,0.81246084,0.49194714,0.6356716,0.80812204,0.44138268,0.41503656,0.50297606,0.8271315,0.60923135,0.4651978,0.70698994,0.37677562,0.4872414,0.42725953,0.6831219,0.7634676,0.7309722,0.77403784,0.6127079,0.35640538,0.65170664,0.546991,0.49726087,0.37356973,0.68188196,0.46426964,0.65207076,0.22214699,0.66510504,0.37172663,0.66447246,0.5570307,0.5007148,0.28166217,0.63938934,0.70241785,0.7297332,0.22946641,0.4841086,0.57234454,0.349538,0.5173008,0.50302255,0.6657441,0.46736154,0.4436481,0.68041575,0.5093527,0.6913012,0.70643556,0.7755325,0.5308604,0.55251056,0.42357698,0.29490423,0.65084445,0.47318584,0.66513455,0.5568173,0.49852675,0.7350116,0.56203336,0.6981765,0.6414185,0.56279784,0.5315339,0.51120365,0.83324736,0.5627306
Sample_15,0.58060145,0.80065775,0.69767535,0.26930112,0.35328874,0.48942477,0.6202143,0.3779287,0.5237105,0.7215451,0.37875298,0.41981798,0.4670671,0.6000795,0.49967808,0.58723116,0.45962402,0.39278924,0.55436385,0.37838548,0.70522946,0.504401,0.60285753,0.56456125,0.7437718,0.7108294,0.6014136,0.30380046,0.27883357,0.8194465,0.26831466,0.31052345,0.3923467,0.7760198,0.44123977,0.5169793,0.7881967,0.48452717,0.4319408,0.7014565,0.65387064,0.75832915,0.5305731,0.25492892,0.6910878,0.38437754,0.73154366,0.5134833,0.64395237,0.25702375,0.42485857,0.70721835,0.4864347,0.4715364,0.4012405,0.2835732,0.5004727,0.6270374,0.66960514,0.2865117,0.3675177,0.6324867,0.22393265,0.57503164,0.1701445,0.33148596,0.43784738,0.43532103,0.6190684,0.7866962,0.5087624,0.4221468,0.5782651,0.46068114,0.3926894,0.42804563,0.66794896,0.684209,0.78749573,0.2785896,0.47758034,0.43946153,0.43877465,0.30286032,0.62141645,0.3245932,0.4580933,0.41877693,0.7396527,0.25843808,0.693393,0.33912647,0.3911304,0.39816546,0.40147492,0.16874954,0.69396424,0.4949788,0.7635888,0.40237412
Sample_150,0.4126884,0.712686,0.280965,0.5830753,0.729257,0.40651187,0.6483182,0.35084853,0.44590658,0.64657474,0.65937114,0.74055237,0.39147407,0.746204,0.6862514,0.3629701,0.52667826,0.5360291,0.7713068,0.4287423,0.48750973,0.6050298,0.5911411,0.40145734,0.7873523,0.691256,0.58694524,0.52046156,0.6953103,0.6025351,0.62878627,0.5512525,0.43334675,0.2506053,0.3499153,0.66861403,0.72061914,0.47120017,0.27661824,0.8216074,0.31411391,0.49437964,0.7423185,0.6647963,0.70718694,0.3347922,0.7178739,0.6805966,0.21080184,0.73446184,0.5490538,0.40530586,0.7276723,0.31514582,0.4218375,0.78969896,0.31600726,0.4366027,0.33629403,0.5170595,0.6071376,0.38803938,0.7078501,0.697197,0.75190264,0.38693425,0.7429931,0.7061134,0.48858172,0.275904,0.5332738,0.77429223,0.69348145,0.7664832,0.64488816,0.8078386,0.30000824,0.27482238,0.4169215,0.5375547,0.78473264,0.7844881,0.5491616,0.75648016,0.64890337,0.694445,0.5257361,0.6669125,0.606848,0.6621809,0.5828888,0.68101835,0.6484144,0.5917176,0.4979984,0.38330466,0.5137528,0.43719074,0.64843434,0.69335914
Sample_151,0.42482817,0.29630184,0.50137216,0.7190301,0.40383875,0.47339338,0.6239271,0.43480656,0.74813867,0.3295448,0.32057106,0.46125436,0.3922392,0.53329104,0.7544964,0.5962733,0.7306053,0.6388452,0.5080927,0.7606362,0.3938765,0.7405615,0.6890778,0.8034776,0.3339908,0.62150943,0.46077958,0.70832896,0.58950144,0.5541312,0.6906742,0.32088768,0.75509274,0.24609499,0.2811287,0.7038497,0.50707424,0.67013556,0.42270085,0.5858501,0.7165507,0.49240956,0.7935401,0.6471914,0.44640112,0.38147417,0.6235696,0.5373447,0.72525775,0.35357264,0.51801103,0.48633605,0.80979276,0.68190026,0.673879,0.6836012,0.24021603,0.5587952,0.33217978,0.7694979,0.34702078,0.25233966,0.6467437,0.45268244,0.554024,0.6734667,0.59249824,0.46280986,0.43954438,0.58257264,0.6966779,0.33340353,0.38361263,0.5154021,0.7898387,0.6950548,0.21259648,0.7360946,0.6936872,0.32161224,0.5197657,0.50690633,0.5832697,0.503598,0.45085406,0.4835838,0.64050597,0.62696725,0.6969964,0.6630756,0.31269073,0.54716575,0.6791908,0.7320893,0.30845287,0.77629656,0.65630233,0.81470263,0.70792204,0.50007576
Sample_152,0.7652086,0.426357,0.74368095,0.63312453,0.7879273,0.7398272,0.5333357,0.5320416,0.5991384,0.40751833,0.5716663,0.64818144,0.5417163,0.8200548,0.5549091,0.6799049,0.7379749,0.79290646,0.7097771,0.43518734,0.5485091,0.77687395,0.58215827,0.3158336,0.8059246,0.5811343,0.6590644,0.7572277,0.3892957,0.5500716,0.31708866,0.5867847,0.6436972,0.59513134,0.35514447,0.34725302,0.77607507,0.80645007,0.5049789,0.833569,0.29131773,0.5899222,0.6095608,0.7875728,0.2880835,0.3665823,0.40183842,0.7284469,0.44554576,0.7477805,0.42828292,0.50857556,0.69512665,0.71377933,0.61402595,0.5096307,0.8059681,0.6306156,0.40857062,0.65739024,0.38583285,0.5001384,0.6074623,0.60847414,0.3273742,0.49659884,0.7370922,0.60507935,0.63958544,0.25805098,0.5411273,0.32740408,0.73846036,0.44872022,0.81322825,0.4020962,0.5283041,0.7723357,0.42356366,0.8212002,0.64268136,0.4031527,0.72010696,0.60248905,0.5468807,0.5518156,0.26868924,0.4492097,0.69211864,0.66537535,0.5708115,0.72015893,0.28547138,0.55411696,0.6102376,0.23680216,0.38876474,0.4259933,0.35728434,0.77077913
Sample_153,0.54372853,0.5217111,0.47084868,0.5622848,0.41517788,0.61873454,0.37763956,0.29378128,0.50442064,0.638798,0.60828555,0.5671536,0.73542094,0.56485814,0.7209605,0.560754,0.27787673,0.734238,0.68819445,0.31327948,0.65005636,0.5733701,0.8343549,0.64730096,0.3747803,0.41789892,0.37407604,0.8057749,0.71445453,0.22361356,0.52428496,0.54934365,0.61209947,0.4204427,0.50593144,0.29460996,0.3912392,0.6831819,0.40420672,0.5395972,0.729224,0.4273318,0.37364858,0.4405859,0.34034923,0.5692997,0.25604278,0.7310609,0.28846246,0.51901436,0.7654358,0.37095797,0.37964076,0.27282095,0.7539405,0.7042015,0.49074537,0.7200602,0.24128538,0.6202851,0.65426445,0.53826845,0.7395063,0.80265725,0.69281065,0.4750864,0.7924008,0.71362954,0.80682856,0.7262533,0.675705,0.6755567,0.5490374,0.37745768,0.6803451,0.692729,0.78866696,0.44258735,0.8435091,0.5473869,0.32751456,0.7209008,0.39301395,0.8401296,0.42757085,0.5509125,0.48614228,0.71189713,0.7254999,0.6680738,0.37943685,0.42756552,0.39859486,0.57814,0.67949945,0.2859617,0.3325448,0.20679882,0.7029108,0.69354135
Sample_154,0.4585966,0.63316375,0.5966841,0.5933199,0.5017225,0.77515256,0.64497006,0.35611507,0.7600764,0.44713044,0.6862172,0.66454357,0.46709916,0.23680146,0.64552486,0.5270264,0.3442199,0.7938384,0.67213625,0.70001566,0.74754065,0.71013266,0.82224923,0.5161078,0.32090127,0.24567622,0.67671126,0.44895184,0.6136112,0.3493381,0.64826155,0.663227,0.5404323,0.6892308,0.557268,0.4279867,0.32953483,0.5376018,0.301957,0.74748707,0.54343486,0.59215915,0.505721,0.6454144,0.48800692,0.52021116,0.5448059,0.35613272,0.6105706,0.6875894,0.3617281,0.494834,0.76196265,0.5738628,0.49720538,0.6267251,0.6174141,0.68173397,0.50560266,0.6320767,0.7223115,0.24260893,0.49625736,0.21694314,0.45653808,0.58450234,0.6628121,0.336957,0.6119027,0.24387328,0.35269475,0.3962881,0.43671662,0.35712144,0.5730157,0.64253706,0.34766036,0.56694245,0.2637328,0.7908447,0.253644,0.5935489,0.36137033,0.7845521,0.6736214,0.7149645,0.79167217,0.5632669,0.57406396,0.6701118,0.6316471,0.6156485,0.31755129,0.7711302,0.5864631,0.5999914,0.62271297,0.6215768,0.42296264,0.7372214
Sample_155,0.3962408,0.6181405,0.7134327,0.6317938,0.48314893,0.43421763,0.34868383,0.55491984,0.61191416,0.79412264,0.6603464,0.42414957,0.670296,0.7417611,0.75550276,0.3571198,0.21163344,0.4911903,0.4693432,0.6754486,0.7542733,0.7121115,0.74559987,0.5597614,0.5812899,0.7276672,0.5780254,0.4109473,0.64910716,0.4912994,0.38915756,0.504745,0.5703333,0.41924167,0.65260154,0.6760143,0.49276042,0.7736795,0.43274125,0.39868963,0.25664228,0.6485009,0.5758377,0.52173483,0.7475492,0.5389762,0.6365812,0.31234783,0.7482042,0.55226934,0.582952,0.37905774,0.57643175,0.73801064,0.6389333,0.75247824,0.36839357,0.7400661,0.68968195,0.6601558,0.35209996,0.43886325,0.5272444,0.6652808,0.7943709,0.49990106,0.691661,0.23887196,0.76746315,0.3957301,0.42947564,0.3009941,0.35543215,0.27048236,0.45023382,0.6745849,0.42418963,0.3785274,0.60251284,0.64763045,0.50682116,0.48606446,0.35012168,0.3366764,0.8193263,0.3111242,0.64391553,0.7541234,0.49370337,0.7800265,0.3595822,0.77753735,0.8030771,0.69057035,0.4368049,0.7056764,0.67253506,0.24715576,0.7485287,0.81746733
Sample_156,0.6155481,0.32375723,0.65182894,0.7734066,0.7399809,0.39802268,0.2834149,0.23208186,0.63695294,0.22306708,0.46420336,0.6075603,0.45210332,0.6246353,0.4604034,0.62403595,0.5336371,0.86056083,0.7515488,0.3071804,0.35492802,0.52716106,0.82977456,0.3849484,0.6135609,0.81928784,0.62941426,0.72125673,0.40310216,0.33857822,0.53124964,0.4661032,0.4485173,0.35928035,0.319407,0.7596797,0.5153289,0.5730274,0.3640924,0.77790713,0.69968677,0.6107124,0.54805213,0.7891393,0.69879854,0.6643128,0.6769848,0.60675025,0.5547757,0.21603948,0.69883394,0.6143555,0.4879647,0.67510957,0.33106673,0.76500297,0.8354443,0.6641993,0.3037556,0.7432365,0.54626626,0.41990805,0.7218371,0.31694144,0.5458373,0.6923495,0.8000947,0.54201376,0.5506237,0.5879303,0.4946822,0.5340193,0.664445,0.5192125,0.5739566,0.6912856,0.4859861,0.5980958,0.5357787,0.82857686,0.5113282,0.5818639,0.5552444,0.6617919,0.37539545,0.4043518,0.71780115,0.72708994,0.56957793,0.33470565,0.47307116,0.37235534,0.82645303,0.6990035,0.64753103,0.4650434,0.3757715,0.5218696,0.63941866,0.6728331
Sample_157,0.2991595,0.60341966,0.41908956,0.81480306,0.8130525,0.31367132,0.6540406,0.3995359,0.808353,0.6194244,0.650547,0.6829156,0.59968626,0.8133247,0.79501444,0.63039863,0.26400256,0.81471974,0.69397074,0.28473774,0.6656749,0.61467993,0.53895473,0.40347505,0.5744723,0.3034072,0.51214784,0.43417764,0.22237566,0.5180931,0.7052356,0.4588396,0.7678646,0.21128729,0.72242934,0.18649927,0.56907105,0.61161155,0.8187996,0.761479,0.50622416,0.6406056,0.76877236,0.5961005,0.7379544,0.1679024,0.73280084,0.62708354,0.52033406,0.21508428,0.60807794,0.60935354,0.20132717,0.23204565,0.27683166,0.70857,0.6500373,0.67100084,0.67501265,0.75908595,0.87436426,0.274385,0.60720265,0.6603051,0.56543744,0.6002923,0.77621984,0.7337061,0.82369816,0.16436689,0.53091145,0.65082246,0.5213579,0.7603224,0.6804717,0.7731365,0.6742238,0.26938337,0.42559657,0.60909307,0.32316878,0.8108863,0.55407155,0.61950356,0.37484965,0.34526148,0.6212675,0.22805873,0.40506747,0.53430665,0.34969443,0.7350344,0.77767336,0.52722776,0.3852918,0.44645977,0.16851705,0.78099144,0.57588893,0.44579697
Sample_158,0.26938015,0.5617758,0.5907255,0.64075804,0.54472184,0.5140121,0.37043762,0.6520345,0.8141885,0.45736098,0.5455764,0.54459375,0.6972844,0.6390029,0.6090131,0.47947857,0.55942476,0.6090527,0.65664583,0.5462215,0.61115193,0.78932136,0.5263905,0.3812215,0.4210011,0.38755706,0.43214425,0.61340135,0.6291007,0.7022827,0.43410385,0.56852955,0.5744676,0.5600109,0.6384531,0.4287485,0.61978924,0.55436575,0.4820493,0.35053223,0.38912666,0.6925124,0.5193857,0.7550486,0.45870394,0.67918557,0.46191534,0.66836095,0.37820095,0.6801533,0.6014764,0.5339336,0.5758087,0.29067636,0.37154084,0.59643704,0.5512322,0.5908371,0.40932518,0.51264095,0.6993338,0.27152923,0.61006135,0.6886172,0.66467255,0.74109924,0.698493,0.56105506,0.3560825,0.34613088,0.25422043,0.38395143,0.5957156,0.47080827,0.7799294,0.4910171,0.3689476,0.66659474,0.625149,0.7350171,0.3706851,0.58794695,0.61774564,0.82197714,0.38284484,0.6549567,0.52929366,0.6935562,0.65927815,0.6184113,0.5418372,0.72530985,0.503282,0.45053774,0.56240106,0.779045,0.6877525,0.46030954,0.73535496,0.62651986
Sample_159,0.689319,0.3617314,0.58548546,0.67561007,0.73264897,0.23433271,0.8052726,0.35336,0.8015663,0.569028,0.50643086,0.65895265,0.52023643,0.75118893,0.49465865,0.67264557,0.4796211,0.71058184,0.7885103,0.46435583,0.4012115,0.60605425,0.6094038,0.45633745,0.3390304,0.21442886,0.71643746,0.63633907,0.7393767,0.33092123,0.69219655,0.46011528,0.26288813,0.42025417,0.5781275,0.57464445,0.75446904,0.67915034,0.39455914,0.4765498,0.4385669,0.82695675,0.7408364,0.72122145,0.74978507,0.5533835,0.64874315,0.45029864,0.6033791,0.71109444,0.6100026,0.63864636,0.5367575,0.40939525,0.60258967,0.4717772,0.45635277,0.3237348,0.6762729,0.70951855,0.57304096,0.66138685,0.3485924,0.5011957,0.6148068,0.48697788,0.7847324,0.6149667,0.7583746,0.33129776,0.72757816,0.2216442,0.58295614,0.55207306,0.6581588,0.37402213,0.6927541,0.6045939,0.16938636,0.647624,0.45989794,0.60844064,0.7102086,0.7452484,0.68666077,0.581972,0.48585093,0.642026,0.46518221,0.7484747,0.46166992,0.6277422,0.29395235,0.7533787,0.32413262,0.56989765,0.4629525,0.5314071,0.30074817,0.84282434
Sample_16,0.7095195,0.61429334,0.6569957,0.47030976,0.2577667,0.5174576,0.62821835,0.4540822,0.43912,0.32916093,0.44914308,0.26939055,0.5657574,0.50273633,0.35783443,0.2178309,0.34181988,0.4344784,0.32243484,0.61003417,0.48989177,0.48798785,0.24467194,0.68198526,0.5545339,0.2411672,0.66111916,0.2361576,0.38391823,0.4744364,0.4547385,0.26736087,0.44819033,0.606708,0.64347947,0.5195488,0.44412005,0.40107727,0.38967276,0.600934,0.53304225,0.7559823,0.36856395,0.4763438,0.5770086,0.81545013,0.7906027,0.48127902,0.71847254,0.70341015,0.64030886,0.33598232,0.4438398,0.29270804,0.317201,0.3071206,0.5543288,0.3146499,0.60441196,0.3298998,0.6824854,0.40735263,0.7398901,0.6718573,0.26932377,0.36369824,0.3330613,0.33597243,0.2748565,0.791888,0.432364,0.56345135,0.6130682,0.63576823,0.40791288,0.6382792,0.3072018,0.74524724,0.761113,0.58956504,0.30892476,0.29327506,0.36915058,0.4371702,0.57436454,0.7311112,0.7162163,0.44111842,0.41869435,0.4278073,0.5437317,0.52191055,0.70325416,0.64427924,0.67751545,0.7821472,0.80779326,0.5812125,0.28965652,0.7085024
Sample_160,0.34835282,0.43848234,0.7942406,0.4530499,0.70932156,0.3130188,0.6498992,0.5548177,0.5315408,0.5857007,0.6234789,0.7626314,0.3851737,0.6783537,0.70549166,0.327756,0.80062026,0.44371042,0.45741147,0.46580827,0.63006115,0.6162709,0.65803987,0.6394439,0.5196821,0.3442325,0.6510525,0.8466859,0.77724653,0.5376976,0.6532663,0.77233016,0.75596213,0.29768512,0.60464036,0.4451931,0.5935811,0.29991165,0.52378184,0.6718769,0.56809306,0.580595,0.70384365,0.6407507,0.55489373,0.7237797,0.45281875,0.41921848,0.48664454,0.43361253,0.3989706,0.78412193,0.38153467,0.74327904,0.763168,0.5580181,0.72197616,0.65822864,0.29998544,0.3511239,0.6084205,0.5036913,0.25256634,0.74681103,0.7560213,0.6741323,0.57252353,0.5034685,0.784279,0.46417373,0.7103864,0.74737054,0.7199248,0.44004467,0.37222776,0.31399992,0.5191978,0.5508872,0.3500458,0.7754526,0.6328698,0.69028807,0.46634108,0.5930712,0.57418966,0.5790897,0.6406664,0.7443317,0.37945008,0.6916932,0.3104898,0.6698765,0.6911403,0.53733575,0.4635706,0.2959892,0.42237398,0.64584374,0.7490057,0.63688976
Sample_161,0.44964373,0.34089363,0.3293105,0.5651598,0.58282036,0.267134,0.4834335,0.65844434,0.43804902,0.6896311,0.24454114,0.7005305,0.7548694,0.4175495,0.76937294,0.23747121,0.4285298,0.34346622,0.36823183,0.72377264,0.34466672,0.655144,0.6896051,0.6209881,0.5287144,0.69360113,0.57103056,0.53858423,0.78369474,0.7428036,0.27754724,0.6575654,0.7353083,0.25096118,0.71801394,0.50588083,0.3576254,0.44651204,0.7089528,0.3139471,0.58408356,0.75454843,0.57947546,0.653952,0.5031952,0.6044526,0.47732335,0.59837186,0.5246922,0.7271419,0.49932468,0.7829838,0.68315744,0.67873096,0.24544,0.8082729,0.6057766,0.781738,0.5447613,0.75644505,0.5650363,0.572608,0.7824061,0.71116096,0.64245003,0.6848199,0.6763289,0.69008565,0.72374684,0.43134537,0.73931223,0.5439407,0.69268256,0.672264,0.6887187,0.5103205,0.69604176,0.23634106,0.6659579,0.70279884,0.3839525,0.6399673,0.52859724,0.53325605,0.49674898,0.39629176,0.30261692,0.7542448,0.31049052,0.413707,0.45323873,0.8569169,0.7625232,0.7172948,0.47147536,0.7622353,0.24545982,0.2569027,0.20118955,0.7501709
