idx,C3L-02504,C3N-02782,C3N-01505,C3L-01149,C3N-01515,C3N-02256,C3L-03744,C3N-03183,C3L-03392,C3L-03727,C3L-02708,C3L-02642,C3N-01814,C3N-02185,C3L-02041,C3N-01518,C3L-01049,C3N-02786,C3N-03186,C3L-00677,C3L-03390,C3L-01156,C3N-02788,C3N-01369,C3N-03070,C3L-01157,C3N-01852,C3L-03407,C3N-02183,C3L-01834,C3N-01818,C3N-01517,C3N-02785,C3L-04084,C3N-03182,C3L-01154,C3L-03405,C3N-02255,C3L-02984,C3L-02707,C3N-02186,C3N-02769,C3N-01364,C3N-01367,C3L-01045,C3L-03968,C3L-02704,C3L-03266,C3N-01816,C3L-02970,C3L-03681,C3N-02784,C3N-02188,C3N-02181,C3N-00661,C3L-00104,C3N-01368,C3L-01048,C3N-03184,C3N-03188,C3N-01857,C3L-02900,C3L-01327,C3N-02190,C3L-01040,C3L-00674,C3L-01043,C3N-00662,C3N-01851,C3L-03728,C3L-03400,C3N-01856,C3L-03260,C3N-03088,C3N-02783,C3L-01155,C3N-00663,C3N-01192,C3L-02465,C3N-01815,C3L-01142,C3L-02542,C3N-02770,C3L-02705,C3L-01061,C3L-03387,C3L-01046,C3N-01366,C3N-00665,C3N-01196,C3L-01887,C3N-01334,C3N-03473,C3N-01798,C3L-02955,C3L-03748,C3L-00365
ENSG00000132361.17,1.6825620882800298,1.702587511009248,1.6007796763927726,1.7160420034561807,1.6880302493961654,1.655532843108667,1.6993604877868507,1.5762415961341136,1.9511339461031605,1.6062872998087507,1.752416641258366,1.6454625007012984,1.6988112880730697,1.7410566583447127,1.567941667859639,1.6516565216048,1.7871244113551308,1.7080796919265477,1.700613063534587,1.7109937479032442,1.6915956212107688,1.7231006727662184,1.608715020517712,1.6394923110751523,1.6840404710802501,1.7357846878861425,1.759701917129067,1.7590554966718097,1.708372262448129,1.4521264582038091,1.7069719446798637,1.710383739906085,1.6834282472517201,1.666327353552409,1.8940573075569518,1.8488633177289602,1.6292662932971809,1.6525566972751062,1.6660519111495804,1.7808384000776933,1.6733991410540225,1.711811939780586,1.50284078634486,1.69486273968477,1.7440311758492306,1.6208118852457853,1.7674592091361403,1.76492248312249,1.654836458251092,1.5507335049759285,1.9668080677891624,1.6563915351787113,1.7118377485238951,1.7147626882570324,1.635954048476304,1.4602153384059056,1.7295478364755377,1.8716610030160503,1.7500969063856722,1.514021282904723,1.6722757800542747,1.737373761262899,1.6558795511800997,1.8214567671146336,1.7184488640135611,1.5064236184349173,1.6926116365433588,1.6656855698468989,1.7474968778110838,1.640235743789305,1.5897930900908046,1.8499042717966563,1.7721724014912967,1.6767981011826876,1.6324736331717098,1.9073455668108188,1.6569754783390371,1.6698080978832759,1.6879288103949548,1.6812054650212331,1.8042669522977366,1.4538383477235337,1.6296123132700933,1.8268002952494176,1.9848487019080234,1.7210904018098019,1.6983065355272788,1.8366621834244539,1.810774384753018,1.5429139362753201,1.6993793274409728,1.72825663636517,1.6327042979323105,1.6309605842671,1.599710469064628,1.7134001788558295,1.690728689029402
ENSG00000103544.15,1.742318553404285,1.8935849512863865,1.7733047764496066,1.3228035857123832,1.7575282085673343,1.7921206058130863,1.77927678363445,1.7102726735997935,1.8272125090618223,1.813027719319629,1.8347050123995698,1.710492097527577,1.765946516400359,1.7684299304518332,1.770600869773495,1.840967390252044,1.772224052367364,1.8697214815341066,1.7951875281711713,1.706004107322338,1.840795013597601,1.8224631350245686,1.7643411396917232,1.8428307117058216,1.7658162840968155,1.7656025112346072,1.8414345708336077,1.8361603970657994,1.7855167028380041,1.8925332278987277,1.7940709188580868,1.841812924843036,1.8253619751146744,1.8230880751249015,1.9463141563444277,1.8538051102321746,1.7811155605382885,1.868524955237212,1.806920776893306,1.7336376825954853,1.725624415712062,1.7291665635978168,1.8061851979433998,1.782079873031303,1.756391468396892,1.847557966469331,1.8591823159684084,1.7624393808815486,1.8508822830655725,1.767288352967691,1.8524789922849623,1.836133102099772,1.836315621766625,1.7643480927029733,1.7867288733588866,1.7595085226538392,1.8437754946828366,1.8122676895414178,1.8396773434043794,1.7665137957648358,1.8042126593339778,1.8344278632241036,1.7724351826409257,1.863857038462395,1.7630568798779631,1.7774945857765523,1.777012409727974,1.6880788693014324,1.6682999379522627,1.7898999267078404,1.7691999991370497,1.8101996531989908,1.7920689771372271,1.8487433590055993,1.8288792815221275,1.837894494152554,1.7488348319121128,1.774256541453032,1.7454126734358135,1.8954424468896254,1.7918386519244627,1.5432411018288938,1.7663636374370926,1.831760356837184,1.6819226199953254,1.668680254628498,1.8738365253249378,1.904234389116208,1.7585835088650386,1.7396091845152022,1.7638930593859803,1.805256978057084,1.7892624190208872,1.7825275552509792,1.910389749473236,1.7955005104448438,1.767774346928831
ENSG00000108641.18,1.6352548867233279,1.5140956872365898,1.1983128028872387,1.143633429305252,1.4448122129967775,1.3203351966827461,1.4595866185948352,1.4298227602584734,1.343896594279873,1.2750242704261714,1.5255251597390282,1.2928520176024996,1.373130835987574,1.4002345358182358,1.422827671427495,1.3478224179040783,1.305420639212269,1.2704604754093922,1.2850578435248383,1.4590418467703856,1.3982207199613816,1.482171542405284,1.2649015502663676,1.1707972976214585,1.3272749013834344,1.4350470912307534,1.445084466570122,1.239244105273746,1.09888141276141,1.2506113705673843,1.298925693365485,1.4723481274136723,1.3299014413182881,1.4971233297436495,1.5233571759440787,1.446206064567053,1.4948672451275509,1.5929792468028012,1.4930416223380574,1.5249111413925842,1.437191684529234,1.5829166694580397,1.105120899913032,1.3908736512006676,1.627844425901215,1.3816307787963304,1.5716461134642261,1.4346947160996981,1.3372114425096264,1.456146329991021,1.3878058628009344,1.3369064552617926,1.4355411929125073,1.169546373671687,1.1565395397185045,1.3928687597352314,1.4812225208076588,1.4955280982239894,1.4863087787045781,1.4640378670592715,1.4084518089964841,1.4064192735751904,1.5765225255046442,1.3976286429896285,1.3516470624529962,1.3000485206157257,1.2608023866767746,1.4044552909878458,1.3342620950539774,1.3010967052959028,1.3057819860200952,1.3114848282256888,1.389213061746254,1.2433584753241196,1.5280670858336411,1.522884271738281,1.3267286888176724,1.311798623209417,1.0684027247180838,1.2080603873770153,1.3593835121360267,1.5208842030528937,1.4705332274481917,1.4200752450525445,1.600001713016885,1.4790303934710094,1.15448253276496,1.301189993431576,1.3185788686965358,1.40101947808303,1.4636560761034456,1.3556991766758109,1.548237464030712,1.3328465682115804,1.2493324519931501,1.4098603957727116,1.3428551168944622
ENSG00000085491.17,1.2494024117105849,1.3330710968089658,1.4882720049685527,1.5293794579022666,1.5018750016162483,1.2731665912316292,1.4720774432037127,1.375232217686325,1.3835345974463262,1.451842390125943,0.8973656574911293,1.0928359845949027,1.3308605070407622,1.435048360979928,1.070050542170042,1.519644639388489,1.7598070865442246,1.5787712345993135,1.4219170490607793,1.4365884641563078,1.3982207199613816,1.2139425755388675,1.4405614882983981,1.644451784261266,1.01523822335174,1.2610600919924628,1.2915291505165476,1.5078427566784869,1.7954708241786335,1.375009237089302,1.430768654850121,1.4252568024711687,1.290078309040193,1.3453648156701363,1.677614416721967,1.4091426207929452,1.3977832873832363,1.3249055436151254,0.7977393849667141,1.2341547217021824,1.442165520210952,1.3920653921079795,1.468025064403726,1.5777425891908539,1.3311974047573447,1.6581917205942103,1.4055730146036396,1.3254382174982784,1.3719625383237912,1.4586354661748344,1.2561534469431628,1.4741781784083396,1.3758296625992312,1.452034422800213,1.6062934271879268,1.0362810972626537,1.2651859539263615,1.270353198513287,1.284796353557745,1.3840493991805334,1.351221075890062,0.8268569708637798,1.0631321675254917,1.4998132969377334,1.3268648314172171,1.6332533910973324,1.5436939193861505,1.2900006493313414,1.4282837120926217,1.405811745277905,1.634644817352366,1.356127708761439,1.3046526152510503,1.318078272824205,1.2845181143698687,1.2649727526309096,1.1702946923679565,1.5877663323269369,1.5429944965801987,1.5267874148269904,1.4562993984468158,1.4811386052288937,1.3885072968251133,1.3431942904421597,1.0713275361235868,1.3218498663529856,1.6884161290025483,1.6189545473827618,1.3707697445845157,1.2566103084891924,1.2899900723022502,1.3333690775851559,1.543267364948535,1.347757239238032,1.3611451742909513,1.4447013973564098,1.4223612651590671
ENSG00000278259.4,1.4012336301804633,1.6008991738620875,1.285788205119273,2.0047603480194365,1.4001349535295975,1.451930389773856,1.2623315163714393,1.5315811204236565,1.4950614118590044,1.4394100607289886,1.5105636377133551,1.3503781994103612,1.343292956731001,1.5942612654720718,1.3352588804770635,1.6715866038416465,1.7747074455319918,1.5190789288510227,1.4940674103716896,1.6785610841273542,1.4827562650060295,1.5219165273086241,1.3125760139397742,1.532863637573703,1.468499252408103,1.5096164977880386,1.5094994103809147,1.3884545238103738,1.4745001815500487,1.3003804709962368,1.4183508296744256,1.6087369042350363,1.469294856803277,1.5095666319799164,1.8418253429831837,1.5771141479772017,1.4351232711310493,1.6227679720389538,1.3348297289282334,1.505037155084286,1.394914081234631,1.4565006311093833,1.4133395125833301,1.607645606338237,1.528962085519925,1.3965827129357005,1.5319927843824566,1.613453246425067,1.3446581058983762,1.3964070615795003,1.3083223011786662,1.643907748060982,1.5052378456843418,1.4842401429878522,1.517336280507203,1.5774233284701644,1.389323774261234,1.5944922068010967,1.5087101105514347,1.3690468731638894,1.5304062942023833,1.3765813586389122,1.4773262434103243,1.4948499710564365,1.4433660995164144,1.4616762638517276,1.5362467923404488,1.3969908578363348,1.45798256453968,1.3584430313841884,1.5997601405933737,1.6091950215483093,1.45385206187597,1.3504535286456232,1.3317360313489097,1.5997765307527883,1.5626334395342572,1.5206209043178076,1.4580433441993819,1.4620354767090755,1.5283835406118043,1.669905353894254,1.3537227327324528,1.539116723158946,1.6223505509315852,1.4391238099743882,1.6167354077145626,1.686501726331667,1.3558758262153399,1.398529664814171,1.4537308865734442,1.44015116433791,1.2202854760932607,1.382523953848041,1.4655004006595973,1.5317541284562497,1.5018674134236718
ENSG00000142875.19,1.9589108409525748,2.015144563879967,2.0333552932623347,2.0047603480194365,1.9685041560512402,2.0156436602915497,1.886697875270798,1.737555532302291,1.8941186820113265,2.0322752116907705,2.0566093199103497,1.9480752283940475,2.0319760748720888,2.15907140821327,2.155903549955394,1.8011072257783514,1.695238864263901,1.6334643097411845,2.0689308272600635,1.868142477998885,2.1193221006688017,2.0882328809500907,2.291521794077118,1.8924254435669607,2.0111189425971125,2.081199323191981,1.804296878228847,1.86103294557999,2.0592301544019525,2.3305013116726325,1.9558012711964505,2.0624899657400024,1.9797731196576316,2.0072489482216542,1.8343600788706873,1.871101383993425,1.88815684728202,1.9578911309456692,1.9774111386080453,1.9870558505091718,2.138427908116248,1.8605410658942532,1.8012115233803803,1.9016919416208344,1.6426767769584087,2.1092168139083056,1.94592397333478,1.9759861736025055,1.6498720159919256,2.230267683156976,1.9444393356252971,1.791191468475948,1.90103216358656,1.6404093742903434,2.1327447378722106,1.954040362302946,1.9058692423493395,1.8667115602264976,1.9292826707918056,2.081541837904325,1.9958696468008517,1.9737627137063567,1.9733076538819234,1.9162089029088372,1.8993591505747478,1.959070843951808,1.908553497111879,1.9368933076851385,2.111283071243839,2.3236772350867985,1.8065764385216843,1.6861227200812863,2.00593229461142,2.1054026234004892,2.221715442844858,1.932149521331628,2.0418165161055892,1.9333912058346676,1.8703526001059234,1.9203566208480383,1.9036684986831804,1.9654883967116148,2.126840127941302,1.9185614346231026,1.77876758429236,2.172790998873808,1.861498243185336,1.9817922652046325,1.8903412274597997,1.9811210715945518,2.026910581931011,1.9741361145613812,1.8265381621372145,1.9987322851345255,2.1042597853115086,1.75570710935032,2.056049374662857
ENSG00000117682.17,1.5431552348505693,1.7199531699511883,1.4932734573546038,1.3178252540533906,1.4869825817938547,1.551235331634607,1.5694808935037408,1.551416428979885,1.6412931696319295,1.3721658582392489,1.5579417907946542,1.5554215204802972,1.564565696317871,1.586795827624675,1.5554318405810057,1.6143125300135093,1.7324897617333186,1.6782335390524024,1.60357468521405,1.5288968149030726,1.5424210995344527,1.5690888562657759,1.3828450101598193,1.6022962621792978,1.5428161200555814,1.536949502524131,1.623439535990852,1.6620525574664673,1.583970630993617,1.439684183096596,1.5850333808303512,1.7079039439638786,1.5738710496961605,1.5717831431612517,1.7198926958124063,1.6265320730093458,1.6516702835458688,1.5209898274820994,1.483159555291847,1.5398166311238075,1.5639996252346349,1.6176011247727624,1.4854329253742928,1.5304210645551206,1.5610988461438444,1.5136812771371995,1.6559342210936627,1.6060039397022425,1.4364506432703628,1.6478098161446497,1.6586415010116455,1.5964943245878478,1.6023002081368642,1.5412385653984613,1.5247514358292975,1.4926414688769711,1.5482589307884154,1.629138306327966,1.6505603218794735,1.486541656084237,1.5577894200906233,1.513427642404211,1.5170047562480522,1.6419290299609948,1.5771901471096208,1.5039362724325165,1.590859057342259,1.54625463942272,1.5470543728371482,1.5305069536795317,1.567367226460024,1.7357534933283678,1.593103220677924,1.5048777665744189,1.4062801677908077,1.6568256261506489,1.4707492591088644,1.597713803143104,1.6604365280710662,1.5740994311740164,1.6153567866239744,1.5929230991088938,1.5649910966319058,1.4895161072812788,1.6670233947188584,1.5314405406523133,1.5969545946651011,1.4913431855967418,1.649179100143214,1.5678120689639128,1.510800726370951,1.502248214089453,1.5780580585237742,1.5440065210645106,1.5673946533716216,1.6910023921234523,1.5590303208974416
ENSG00000113712.18,2.222835228584702,2.330182425170963,2.393434857796086,2.0420978354618784,2.256424272617512,2.184546512881121,2.271390291575012,2.236491741767977,2.1568846817389087,2.316275457774707,2.158846387085785,2.0681298686887155,2.3079764579953896,2.295937768748873,2.1784212390569335,2.319264451333559,2.2390771333857518,2.2900299293842576,2.255590954832269,2.1750053737246167,2.3182877847986,2.244728759006992,2.168507116878755,2.336298293724154,2.1845580078404283,2.1333805140517943,2.2155367445039813,2.2639682315098733,2.3702964462966114,2.24340538592214,2.192212772537342,2.303030172134044,2.2387604570934725,2.2834653712623108,2.371809326543026,2.2219439427591294,2.3436797556828446,2.0521972702557885,2.0515266414546214,2.183311465303616,2.272721471522635,2.2249633737363594,2.514884086428002,2.419985986327847,2.3496855106846324,2.144104660233502,2.2557156067861057,2.241678113383231,2.4863060700275743,2.294985223936124,2.2526059024028147,2.2305958074457704,2.316846527515415,2.302300145536988,2.3131801840431705,2.2109550883429256,2.382749224428083,2.178501708754373,2.290168126844663,2.2690734131123715,2.1452321516457986,2.1604052174779045,2.280816128374315,2.320233606180829,2.2240311593744884,2.274938912796681,2.270955522912526,2.2503746186047695,2.1211826887261918,2.293744398503091,2.2326429298802606,2.3883733461408707,2.1128763887082953,2.2050954819729847,2.1794455856229678,2.1454387262560637,2.2429140198736732,2.398410597813446,2.400178866455124,2.2566730551126533,2.154720166223312,2.2586121806636155,2.2586186766840464,2.164084483217557,2.362270910203056,2.212722539583373,2.313959615675455,2.5198672364537855,2.332906925377927,2.284878290395383,2.2924094018585417,2.2349437235178633,2.293702625366445,2.2000014928732425,2.2012072323905274,2.2882269321274427,2.272249432103868
ENSG00000166313.19,1.9763398099471494,1.8613344418227835,1.8257950192412131,1.9425312022820331,1.6656916196625753,1.951087996485624,1.7418292914570348,1.7723107663182107,1.9065133046399863,1.8105362705426842,1.9593594267434724,1.945574090054575,2.0294895849340415,2.0097875360581634,1.795620524330761,1.8384761299724377,1.6356374283128325,1.7851573817240278,2.0191547932408085,1.7509108725504938,1.8681527951654482,1.9814182340223645,2.0480029432966846,1.9494593852072708,1.7806598331867918,2.051381499843517,1.8810745362556343,1.791389809740257,1.7904937635083191,2.2210092907291563,2.167327351343564,1.906287619340408,2.0743873032251634,1.7932241497578607,1.3815669262340604,1.8266252514644956,1.845838199034498,1.9206552244004786,1.9971752727004661,1.833007614136976,2.1011241405033636,2.0440042319621208,1.5152501043795932,1.717290002545307,1.7465032343587632,1.6831116108264934,1.8343742019616265,1.8468648570735549,1.8285422928993236,1.8145819404601449,1.9096435300370624,1.848616889217501,1.8388056772425747,1.893245351560197,1.7892005917995846,1.8318437367816003,1.8363242449628563,1.7924699183832067,1.9566620763824076,2.0340338388516206,1.9012733937323854,2.0285111814793444,1.8567520224210976,1.9087265020827613,1.8795333657461246,1.7451839612053666,1.8390469780186665,1.6457804147762025,1.9479393827850198,1.9245727473040366,1.6421201052292926,1.7580873412895548,2.090492741106624,2.1303258380436128,2.114797568695371,1.9296691258795469,1.709111868204837,1.6051744062552291,1.7054238991465207,1.912882368660514,1.7421254504313675,1.9555519972556146,2.052248496577484,1.9359216501802863,1.8904869418237338,1.9681418527372894,1.6587449094283564,1.9167227337977581,1.67653020232367,1.5827509485770686,1.9127709023359976,1.8524507358682567,1.9706461850249377,1.996247173296784,2.2683246957529244,1.817898297177221,1.7652890031256234
ENSG00000038219.13,2.133200530898319,2.1714106862732256,2.1283578813353756,2.1640669611071885,2.1918904533871406,2.1348692032959526,2.141485715642684,2.137215898318217,2.060206625235364,2.1817372238196886,1.9768145357734248,2.083136698725549,2.1438681220842377,2.1316981361061487,2.253480202728732,2.127437409803913,2.109940688825104,1.9915932724368661,2.103774051073542,2.162531272272351,2.1566281664431393,2.1801431585390647,2.168507116878755,2.110642263755972,2.187036062780324,2.1532590629507706,2.081751861204643,2.1371182340875023,2.136374594791828,2.1364018200001067,2.09267108776223,2.1839999669081265,2.1142353405265712,2.1067704795073183,2.2399229938889187,2.123108092694842,2.127107849945527,2.0447500889467505,2.187429768507626,2.128658002955796,2.1085848940259404,2.1035057993354833,2.201567457330609,2.1807618491487846,2.191473766074568,2.149088638279959,2.171452282487345,2.117523001336163,2.2331195148100886,2.143147916723509,2.1009956066255056,2.095770906574298,2.117642089439432,2.1461061215322736,2.1278013009908148,2.153585780586425,2.1269229840420905,2.141380887832727,2.1159355458135574,2.0790414169015516,2.1427427765650493,2.123076716723595,2.109702541761613,2.1057381158333306,2.1472062431635734,2.12821037211506,2.109625927345816,2.076204511736175,2.158306254285014,2.1141473790008485,2.103071273346861,2.1724794825160645,2.175053187601827,2.0755196890433836,2.1396621905906006,2.083453643908562,2.1311931844469596,2.0602214587408,2.0902658657131035,2.129610767924748,2.109978284879526,2.131923087599615,2.0970034753957747,2.1070437749582394,2.146232143694287,2.125372294281201,2.138404899861485,2.2445730651170095,2.153881529287668,1.9263451796796476,2.0194666897835103,2.046168692273172,2.0601079685041244,2.1254481377409857,2.141547264957285,2.151351568762914,2.1678898458071894
ENSG00000178764.8,1.7024809099881149,1.6281880664851365,1.4407832145629973,1.399942834768468,1.601157800432204,1.5636546590308988,1.5969607076432715,1.7499681158794052,1.73301337708401,1.641142668198208,1.7274807712155769,1.710492097527577,1.522295367371059,1.7932898384836635,1.6279888387970778,1.382675149215763,1.6555045736298553,1.414642265585576,1.4318722558646306,1.778353895745478,1.4703209097479175,1.5889613487174459,1.5409565279139605,1.490708115491735,1.8723478659629411,1.7357846878861425,1.5590493671584478,1.5948966764781536,1.4993605995982697,1.6188280600902516,1.7144375710379973,1.6310302697554737,1.5365384197494036,1.462306970086574,1.4636599472578147,1.564759666719166,1.6516702835458688,2.193693715127513,1.9378828704232052,1.5994634325315873,1.6186869485551243,1.6746234601722345,1.4804592508112737,1.6400405415812347,1.5635709046533766,1.4364545373073538,1.6708042194993264,1.412346795931226,1.443897306659112,1.568157458262622,1.69343730659988,1.4442420569000258,1.594830041709015,1.5833861591775111,1.502505969863015,1.6397812716837517,1.5780639296683365,1.7677227044354427,1.767520164488783,1.4490353410426282,1.6971695308617658,1.8916400120468757,1.541803826771632,1.4699086349695183,1.4929305615879722,1.4094419978013113,1.6007885600698606,1.4815628854429566,1.5643787034312655,1.5454733719713856,1.432836962301596,1.5149213677654774,1.8169396966946398,1.604545701932271,1.6424194819298017,1.7386786760693183,1.5080143644367527,1.346614771066002,1.363119991230173,1.569116596382334,1.4712133588947445,1.5506934014208937,1.7539316988764562,1.6135176469754475,1.6223505509315852,1.608782943564151,1.535139553885534,1.6089438502432425,1.4602575779912992,1.6773638527937205,1.5852396478459598,1.5320299591502933,1.6799202392129922,1.633445696104842,1.6593455781781061,1.4322581825050889,1.824912400964569
ENSG00000140332.17,1.6975012045610938,1.4421770511327552,1.5732716882694917,1.8728594507144367,1.5862653806098106,1.6058803721782915,1.4521171054787265,1.3901273179788622,1.6685613394149803,1.4717739803415013,1.6626475091043253,1.5954397339118533,1.6192436100555414,1.435048360979928,1.6505065278986173,1.524627159947701,1.6679215394529947,1.894593275595894,1.4716681950630248,1.6985196464509789,1.5697540103917837,1.6336744567337034,1.5309145134487878,1.7758778236932842,1.6047427130035805,1.7879658787459558,1.6606020035740017,1.7640300063746477,1.7457002174754883,1.4595918232681373,1.649735475934174,1.4078982308757224,1.5738710496961605,1.454840988744814,1.797033758308204,1.708046940349867,1.6491809512960145,2.0174685814179742,1.7624267700177447,1.644179901725258,1.6062772285292382,1.6969365479372454,1.4630513898407067,1.5104857197901986,1.5759311972010377,1.74790332543043,1.7451542115276448,1.5339939747149434,1.369480317194208,1.510907326034915,1.6387581835326541,1.5690299929288438,1.6072803190887641,1.8039916235575033,1.564298930880467,1.6048608234841426,1.600417678828278,1.78999519698843,1.5360895161420367,1.4915424980897853,1.403473058834986,1.8816857451790594,1.586442153714076,1.6319524955262272,1.3590817317637296,1.5337844244613255,1.6429641229053493,1.5387902062712084,1.6435508942463806,1.5853838207496618,1.5648754638343814,1.7704950346013253,1.7348663221551774,1.6095303448608957,1.625014246603141,1.7535610487818036,1.6768369601926751,1.3316935648417514,1.6679344232503084,1.651308456271138,1.7147831896101646,1.699714552262254,1.5550455457833972,1.5887173390366138,1.5975185088041406,1.5938086157980647,1.8441900317670574,1.6439812902315596,1.532340164555974,1.5503833760818977,1.5256885106659528,1.6189658288024538,1.6078538025214255,1.5688576394419296,1.6096537969701685,1.671093248361339,1.591339790339138
ENSG00000144567.11,2.051035391352468,2.1614874525921164,1.9533320550855169,1.8330327974424987,1.9734682959920382,1.9908050054989654,2.0065848098668058,1.9659222449540397,2.0701223233382917,2.0472239043524394,1.96434660075203,2.065628730349243,2.0319760748720888,2.0943709468691663,1.945738451674358,1.977986705630362,1.968387278441317,1.9144907108453244,2.08386363746584,1.9305129852602125,1.9552002819722352,1.9516094953448593,1.982754954309226,2.023851482998979,1.9194309098209634,1.9743272746738594,1.9430119822275502,2.0326535303279036,1.9198724556331455,1.9597215134776789,2.1051137983591186,2.02777282254911,2.0843493125505153,1.897747888542504,2.185177723730611,2.066277478907877,1.8757101860327492,1.9529263434063107,2.009527856508229,1.9572200285638395,2.061333455049619,2.0316080720926704,2.0971202915072062,1.9540222216287546,1.961572324688069,1.752887303476887,2.097102290459027,2.008266502734744,2.1983684189959236,2.0211802437166537,2.081112289146514,2.1482028124687598,2.115152033963482,1.9701027284514059,1.9671396023454395,2.0089153523309027,2.0548942367489467,1.9236054050924067,2.0412893300260877,2.004053791028361,1.975954646154859,2.00113694759285,1.9633880256724912,2.0533613100508012,1.966271174371351,1.8943998478893882,2.002883773024096,1.929428874533627,2.054360270720311,1.8846622985257602,1.946115145557653,2.105477938632504,2.0357771580803155,2.0879812963649456,2.03771724082016,1.954473080400356,1.9027861431301236,1.9930760307316713,2.0752700753546187,2.039919741674461,1.9434390598776567,1.9530678973916145,2.049762108865357,2.027682789553971,2.0792104619923135,1.9282103120277252,2.0073570134088023,2.0093216823383098,2.039529057535015,1.8342220887318548,1.9127709023359976,2.023813754362616,1.9582209373194954,2.075745900986147,2.017255666138031,2.1214878531197447,2.006342498598709
ENSG00000177189.14,1.7995851658150293,1.8588536334025065,2.028353840876284,1.7185311692856773,1.8195799578273066,1.8616688392323213,1.9741086658837237,2.080118013863491,1.7701972449699885,2.0895785335605006,1.8222370773781755,1.7605148643170225,1.7709194962764545,1.910248364759543,1.8431578679895666,1.923178979479035,1.8864353040085982,1.996567631249224,1.797676329872134,1.7409315913886816,1.9726097793335926,1.8150109503551926,1.8070197011687066,1.966817541358669,1.736079624818064,1.8749345301789773,1.7993418825510936,1.900829023202694,2.156282837473086,1.8353236469557617,1.8090021715743538,1.8591714964384822,1.8328334821086882,1.8902819072007435,2.2001082519556037,1.8513342139805673,1.8483275312843523,1.7816411732984336,1.6957228174558265,1.7932596415203799,1.8399977672131675,1.7762471787819898,2.0797124305366395,1.874280842569067,1.964044383197601,1.9572054834913772,1.943445640267169,1.8195507324232,2.03205960331385,1.8842777536069193,1.8002852839026098,1.9784482752418817,1.9309128292979576,1.8808490004487115,1.9350072626163644,1.8118891949532523,1.9505767406692216,1.7405007690929026,1.939238818279297,1.906537371920177,1.846507141955905,1.7821679621680704,1.9063501634682576,1.9187030365175288,1.8398817960888783,1.9118112699061938,1.9011063700661779,1.9095237194629304,1.910815817226197,2.0592705119307184,1.8688705041627418,1.9069796610308005,1.6900990269518343,1.8138508585052258,1.8338522059011733,1.8205317259879876,1.8481670680326194,1.9458255443548769,1.9828210277945595,1.9228480382438795,1.9434390598776567,1.8338559449182545,1.860821506620807,1.7474393098451495,1.8582052870580554,1.8483472306085957,2.0345556313518123,2.026840402332468,1.9226652573094298,1.8043443295055437,1.8755514415984935,1.8897089657191828,1.8588438061713655,1.988791837783558,1.8333289582052983,1.847762012820391,1.939238215912109
ENSG00000101986.12,1.149833201697295,1.2314075677460077,1.1783320006049645,0.7654793564882005,1.1867017567749967,1.2533205060523545,1.2074218513908128,1.147014456037502,1.4008870691264497,1.1629838189269641,1.228838177969924,1.250357677214866,0.9903605749245021,1.1465589577637008,1.16762719494338,1.2556956127642558,1.4618247407205303,1.6906694360832963,1.2228626890177794,1.177201998557899,1.0925348170064635,1.1766816521919863,1.1319201737113203,1.44607285681671,1.0771400357503402,1.2511208175429742,1.2717091678055343,1.413327072324564,1.469523120879734,1.220774794860287,1.2317350561422844,1.3731810876848296,1.2004700351586508,1.0792523540453287,1.7149158530707416,1.3251815661633333,0.9771857104478665,1.2976240360863491,1.09738836297542,1.1471563466376076,1.258183338344203,1.1789258193126475,1.1722157697681606,1.211505386678283,1.1136315353334116,1.1674194023596232,1.202300136398218,1.3055733995707475,1.4315110232224921,0.9159539953798452,1.395262106855556,1.4342550272058425,1.2812573556226585,1.1348613832617513,1.1540678212778066,1.1360039200498226,1.198149543945605,1.2208835178317075,1.1803065856765187,1.2715804624757607,1.2392240910071595,1.1999180074023497,1.0407882049837467,1.3901462421635529,1.0096027096971742,1.121034228822943,1.2881085191776798,0.9939861119862463,1.2823138523153315,1.119080114836477,1.260930258758534,1.2965955962515645,1.1977582625932899,1.3554381715742478,1.2298408108222594,1.2748943344392334,1.0585242032366093,1.202426181585658,1.5255244008125637,1.409740625570367,1.585528865728117,1.1036796308940926,1.1748022729677756,1.333274167266626,1.145773998421666,1.1921222734727874,1.3917533852932502,1.0185629864401022,1.3807155999228633,1.144593609523214,1.0642168234685492,1.2017481709317843,1.1258784440273077,1.268258511548668,1.3288542169177087,1.3526464938863387,1.0919596599606758
